18718164	241505	21927766	40645930
18777746	241899	21997345	40775091
18837325	244273	22066925	40904250
18896906	242755	22136505	41033411
18956485	242689	22206086	41162571
19016066	238351	22275666	41291732
19075645	244067	22345246	41420891
19135226	241596	22414826	41550052
19194805	242709	22484406	41679211
19254386	266829	22553986	41808372
19313965	243019	22623566	41937531
19373545	236529	22693147	42066692
19433126	241400	22762727	42195853
19492705	237780	22832307	42325012
19552287	240136	22901886	42454173
19611866	241986	22971466	42583332
19671447	233945	23041046	42712493
19731026	238639	23110627	42841653
19790607	238021	23180207	42970814
19850186	236505	23249787	43099973
19909767	238229	23319367	43229134
19969346	235965	23388947	43358293
20028927	236856	23458527	43487454
20088506	238831	23528108	43616614
20148087	238201	23597688	43745775
20207666	236345	23667268	43874934
20267247	239263	23736848	44004095
20326827	238115	23806427	44133254
20386408	239861	23876007	44262415
20445987	238118	23945587	44391574
20505568	241633	24015168	44520736
20565147	240168	24084748	44649895
20624728	239424	24154328	44779056
20684307	241265	24223908	44908215
20743888	235165	24293488	45037376
20803467	241057	24363068	45166535
20863047	243130	24432649	45295696
20922628	238779	24502229	45424857
20982207	241823	24571809	45554016
21041788	239929	24641389	45683177
21101368	239970	24710968	45812336
21160949	241466	24780548	45941497
21220528	239022	24850128	46070656
21280109	242818	24919709	46199818
21339688	238809	24989289	46328977
21399269	238701	25058869	46458138
21458848	245356	25128449	46587297
21518429	245041	25198029	46716458
21578008	236888	25267609	46845617
21637589	238486	25337190	46974779
21697168	241738	25406770	47103938
21756749	238024	25476350	47233099
21816329	239795	25545929	47362258
21875910	242151	25615509	47491419
21935489	238582	25685089	47620578
21995070	245537	25754670	47749740
22054649	240492	25824250	47878899
22114230	238630	25893830	48008060
22173809	246102	25963410	48137219
22233390	242083	26032990	48266380
22292969	238793	26102570	48395539
22352549	242672	26172150	48524699
22412130	239461	26241731	48653861
22471709	241603	26311311	48783020
22531290	240305	26380891	48912181
22590870	247264	26450470	49041340
22650451	241100	26520050	49170501
22710030	240539	26589630	49299660
22769611	241326	26659211	49428822
22829190	242070	26728791	49557981
22888771	241916	26798371	49687142
22948350	240325	26867951	49816301
23007931	238323	26937531	49945462
23067510	268043	27007111	50074621
23127091	250616	27076691	50203782
23186670	243615	27146272	50332942
23246251	241395	27215852	50462103
23305830	242458	27285432	50591262
23365412	237857	27355011	50720423
23424991	240037	27424591	50849582
23484572	253457	27494171	50978743
23544151	245468	27563752	51107903
23603732	247080	27633332	51237064
23663311	240115	27702912	51366223
23722892	241165	27772492	51495384
23782471	243121	27842072	51624543
23842051	242414	27911652	51753703
23901632	238771	27981233	51882865
23961212	242259	28050813	52012025
24020791	242178	28120393	52141184
24080371	237712	28189973	52270344
24139953	240055	28259552	52399505
24199533	242174	28329132	52528665
24259112	240479	28398712	52657824
24318692	244297	28468293	52786985
24378273	243497	28537873	52916146
24437853	238439	28607453	53045306
24497432	237532	28677033	53174465
24557012	237098	28746613	53303625
24616593	239791	28816193	53432786
24676173	238813	28885774	53561947
24735752	236199	28955354	53691106
24795332	242288	29024934	53820266
24854913	239834	29094514	53949427
24914494	241288	29164093	54078587
24974073	303120	29233673	54207746
25033653	243032	29303253	54336906
25093234	243214	29372834	54466068
25152814	252793	29442414	54595228
25212393	242056	29511994	54724387
25271973	249076	29581574	54853547
25331553	268481	29651154	54982707
25391134	256469	29720734	55111868
25450714	385641	29790315	55241029
25510293	244906	29859895	55370188
25569873	248080	29929475	55499348
25629454	245207	29999055	55628509
25689035	247032	30068634	55757669
25748614	257158	30138214	55886828
25808194	263935	30207794	56015988
25867775	246233	30277375	56145150
25927355	251597	30346955	56274310
25986934	259077	30416535	56403469
26046514	249530	30486115	56532629
26106095	256472	30555695	56661790
26165675	323806	30625275	56790950
26225254	347929	30694856	56920110
26284834	290344	30764436	57049270
26344415	255479	30834016	57178431
26403996	257290	30903595	57307591
26463575	283730	30973175	57436750
26523155	265382	31042755	57565910
26582736	250712	31112336	57695072
26642316	245630	31181916	57824232
26701895	249012	31251496	57953391
26761475	249155	31321076	58082551
26821055	243787	31390656	58211711
26880636	246574	31460236	58340872
26940216	244872	31529816	58470032
26999795	243725	31599397	58599192
27059375	240792	31668977	58728352
27118956	245298	31738557	58857513
27178537	244331	31808136	58986673
27238116	244534	31877716	59115832
27297696	244099	31947296	59244992
27357277	242126	32016877	59374154
27416857	241503	32086457	59503314
27476436	240124	32156037	59632473
27536016	247778	32225617	59761633
27595597	252551	32295197	59890794
27655177	249297	32364777	60019954
27714756	393640	32434357	60149113
27774336	259089	32503938	60278274
27833917	253682	32573518	60407435
27893497	248892	32643098	60536595
27953077	243516	32712677	60665754
28012657	252325	32782257	60794914
28072238	247447	32851837	60924075
28131818	244871	32921418	61053236
28191397	251813	32990998	61182395
28250977	258863	33060578	61311555
28310557	244786	33130158	61440715
28370138	243381	33199738	61569876
28429718	242286	33269318	61699036
28489297	240852	33338899	61828196
28548877	242019	33408479	61957356
28608458	244802	33478059	62086517
28668038	252093	33547639	62215677
28727618	291446	33617218	62344836
28787198	267105	33686798	62473996
28846779	275007	33756378	62603157
28906359	294548	33825959	62732318
28965938	252923	33895539	62861477
29025518	245578	33965119	62990637
29085099	253429	34034699	63119798
29144679	250831	34104279	63248958
29204258	252743	34173859	63378117
29263838	255149	34243440	63507278
29323419	274299	34313020	63636439
29382999	259766	34382600	63765599
29442578	243688	34452180	63894758
29502159	246915	34521759	64023918
29561740	259249	34591339	64153079
29621320	246372	34660919	64282239
29680899	242260	34730500	64411399
29740479	269610	34800080	64540559
29800059	273816	34869660	64669719
29859640	259711	34939240	64798880
29919220	258434	35008820	64928040
29978799	259047	35078400	65057199
30038379	249303	35147981	65186360
30097960	259705	35217561	65315521
30157540	244693	35287141	65444681
30217120	256805	35356720	65573840
30276700	250185	35426300	65703000
30336281	258394	35495880	65832161
30395861	256691	35565461	65961322
30455440	259827	35635041	66090481
30515020	246785	35704621	66219641
30574601	255906	35774201	66348802
30634181	267613	35843781	66477962
30693760	261150	35913361	66607121
30753340	260320	35982941	66736281
30812921	241146	36052522	66865443
30872501	254426	36122102	66994603
30932080	252113	36191682	67123762
30991661	245250	36261261	67252922
31051242	245525	36330841	67382083
31110822	243466	36400421	67511243
31170401	243649	36470002	67640403
31229981	239376	36539582	67769563
31289561	245114	36609162	67898723
31349142	239902	36678742	68027884
31408722	244890	36748322	68157044
31468301	242054	36817902	68286203
31527881	241855	36887482	68415363
31587462	240986	36957063	68544525
31647042	242334	37026643	68673685
31706621	240612	37096223	68802844
31766202	253025	37165802	68932004
31825783	249015	37235382	69061165
31885363	246971	37304962	69190325
31944942	244618	37374543	69319485
32004522	250939	37444123	69448645
32064103	271857	37513703	69577806
32123683	275882	37583283	69706966
32183262	254850	37652863	69836125
32242842	263217	37722443	69965285
32302423	256741	37792023	70094446
32362003	251363	37861604	70223607
32421582	253030	37931184	70352766
32481162	266981	38000764	70481926
32540744	259587	38070343	70611087
32600324	245072	38139923	70740247
32659903	245258	38209503	70869406
32719483	248218	38279084	70998567
32779063	246769	38348664	71127727
32838644	244358	38418244	71256888
32898224	243546	38487824	71386048
32957803	245311	38557404	71515207
33017383	244668	38626984	71644367
33076964	249317	38696565	71773529
33136544	245781	38766145	71902689
33196123	236569	38835725	72031848
33255703	240995	38905305	72161008
33315285	247026	38974884	72290169
33374865	243012	39044464	72419329
33434444	247561	39114044	72548488
33494024	245161	39183625	72677649
33553605	240238	39253205	72806810
33613185	241885	39322785	72935970
33672764	251921	39392365	73065129
33732344	243904	39461945	73194289
33791925	245573	39531525	73323450
33851505	244737	39601106	73452611
33911084	246500	39670686	73581770
33970664	246010	39740266	73710930
34030245	247376	39809846	73840091
34089826	242882	39879425	73969251
34149405	238464	39949005	74098410
34208985	242962	40018585	74227570
34268565	243203	40088166	74356731
34328146	244060	40157746	74485892
34387726	251182	40227326	74615052
34447305	244159	40296906	74744211
34506885	244458	40366486	74873371
34566466	242011	40436066	75002532
34626046	244812	40505647	75131693
34685625	243343	40575227	75260852
34745205	247149	40644807	75390012
34804787	242467	40714386	75519173
34864367	243840	40783966	75648333
34923946	246030	40853546	75777492
34983526	247884	40923127	75906653
35043107	242442	40992707	76035814
35102687	242661	41062287	76164974
35162266	245020	41131867	76294133
35221846	243295	41201447	76423293
35281427	243355	41271027	76552454
35341007	246220	41340607	76681614
35400586	239972	41410188	76810774
35460166	244504	41479768	76939934
35519747	244747	41549348	77069095
35579328	245409	41618927	77198255
35638907	246492	41688507	77327414
35698487	248243	41758087	77456574
35758067	243613	41827668	77585735
35817648	242743	41897248	77714896
35877228	248046	41966828	77844056
35936807	240639	42036408	77973215
35996387	241093	42105988	78102375
36055968	246178	42175568	78231536
36115548	245187	42245148	78360696
36175127	242674	42314729	78489856
36234707	245392	42384309	78619016
36294288	242070	42453889	78748177
36353869	243807	42523468	78877337
36413448	248839	42593048	79006496
36473028	265528	42662628	79135656
36532609	242035	42732209	79264818
36592189	246156	42801789	79393978
36651768	247392	42871369	79523137
36711348	242307	42940949	79652297
36770929	244062	43010529	79781458
36830509	244361	43080109	79910618
36890088	242395	43149690	80039778
36949668	242104	43219270	80168938
37009249	246067	43288850	80298099
37068829	248965	43358430	80427259
37128409	242129	43428009	80556418
37187989	248396	43497589	80685578
37247569	244725	43567169	80814738
37307150	248518	43636750	80943900
37366730	247357	43706330	81073060
37426309	243257	43775910	81202219
37485889	246544	43845490	81331379
37545470	242711	43915070	81460540
37605050	243176	43984650	81589700
37664629	244650	44054231	81718860
37724209	245918	44123811	81848020
37783790	241092	44193391	81977181
37843370	240995	44262971	82106341
37902950	243678	44332550	82235500
37962530	246396	44402130	82364660
38022111	245823	44471710	82493821
38081691	242137	44541291	82622982
38141270	245481	44610871	82752141
38200850	243690	44680451	82881301
38260431	246083	44750031	83010462
38320011	245911	44819611	83139622
38379590	242240	44889191	83268781
38439170	251015	44958772	83397942
38498751	244026	45028352	83527103
38558331	243690	45097932	83656263
38617911	243686	45167511	83785422
38677491	241330	45237091	83914582
38737071	244574	45306671	84043742
38796652	242908	45376252	84172904
38856232	241276	45445832	84302064
38915811	244488	45515412	84431223
38975391	248259	45584992	84560383
39034972	243638	45654572	84689544
39094552	244418	45724152	84818704
39154131	241344	45793732	84947863
39213711	245050	45863313	85077024
39273292	240663	45932893	85206185
39332872	240820	46002473	85335345
39392452	243255	46072052	85464504
39452032	245314	46141632	85593664
39511613	243979	46211212	85722825
39571193	247094	46280793	85851986
39630772	247653	46350373	85981145
39690352	248434	46419953	86110305
39749933	242699	46489533	86239466
39809513	242698	46559113	86368626
39869092	245002	46628693	86497785
39928672	243843	46698273	86626945
39988253	241792	46767854	86756107
40047833	241706	46837434	86885267
40107412	248571	46907014	87014426
40166993	243772	46976593	87143586
40226573	249204	47046173	87272746
40286154	246959	47115753	87401907
40345734	241829	47185334	87531068
40405313	243389	47254914	87660227
40464893	242742	47324494	87789387
40524474	248043	47394074	87918548
40584054	243727	47463654	88047708
40643633	242264	47533234	88176867
40703213	247304	47602814	88306027
40762794	247462	47672395	88435189
40822374	242221	47741975	88564349
40881953	242326	47811555	88693508
40941534	244234	47881134	88822668
41001115	248841	47950714	88951829
41060695	246355	48020294	89080989
41120274	243721	48089875	89210149
41179854	265192	48159455	89339309
41239435	242539	48229035	89468470
41299015	245881	48298615	89597630
41358594	247041	48368195	89726789
41418174	241303	48437775	89855949
41477755	247303	48507356	89985111
41537335	249229	48576936	90114271
41596914	241009	48646516	90243430
41656494	236381	48716096	90372590
41716075	242178	48785675	90501750
41775656	256618	48855255	90630911
41835236	249755	48924835	90760071
41894815	245184	48994416	90889231
41954395	246314	49063996	91018391
42013976	246950	49133576	91147552
42073556	243987	49203156	91276712
42133135	243986	49272736	91405871
42192715	237943	49342316	91535031
42252296	246485	49411897	91664193
42311876	243291	49481477	91793353
42371455	252129	49551057	91922512
42431035	247743	49620637	92051672
42490617	246218	49690216	92180833
42550197	245792	49759796	92309993
42609776	243713	49829376	92439152
42669356	241754	49898957	92568313
42728937	245706	49968537	92697474
42788517	244903	50038117	92826634
42848096	245187	50107697	92955793
42907676	245349	50177277	93084953
42967257	246682	50246857	93214114
43026837	268671	50316438	93343275
43086416	264763	50386018	93472434
43145996	251176	50455598	93601594
43205577	259031	50525177	93730754
43265158	253155	50594757	93859915
43324738	244809	50664337	93989075
43384317	241612	50733918	94118235
43443897	245560	50803498	94247395
43503478	241047	50873078	94376556
43563058	242615	50942658	94505716
43622637	244553	51012238	94634875
43682217	245223	51081818	94764035
43741798	247603	51151398	94893196
43801378	241411	51220979	95022357
43860957	241764	51290559	95151516
43920537	243251	51360139	95280676
43980119	245288	51429718	95409837
44039699	240914	51499298	95538997
44099278	241532	51568878	95668156
44158858	240409	51638459	95797317
44218439	245090	51708039	95926478
44278019	247455	51777619	96055638
44337598	244302	51847199	96184797
44397178	243446	51916779	96313957
44456759	237462	51986359	96443118
44516339	244517	52055939	96572278
44575918	246488	52125520	96701438
44635498	243999	52195100	96830598
44695078	245923	52264680	96959758
44754660	245138	52334259	97088919
44814240	242689	52403839	97218079
44873819	251374	52473419	97347238
44933399	241727	52543000	97476399
44992980	241859	52612580	97605560
45052560	244979	52682160	97734720
45112139	242043	52751740	97863879
45171719	243881	52821320	97993039
45231300	245876	52890900	98122200
45290880	241049	52960481	98251361
45350459	243980	53030061	98380520
45410039	243613	53099641	98509680
45469620	243729	53169221	98638841
45529201	245603	53238800	98768001
45588780	251474	53308380	98897160
45648360	245308	53377960	99026320
45707941	241168	53447541	99155482
45767521	245705	53517121	99284642
45827100	240919	53586701	99413801
45886680	247184	53656281	99542961
45946261	247133	53725861	99672122
46005841	243656	53795441	99801282
46065420	246979	53865022	99930442
46125000	243242	53934602	100059602
46184580	245802	54004182	100188762
46244161	243538	54073762	100317923
46303742	242885	54143341	100447083
46363321	246718	54212921	100576242
46422901	245405	54282501	100705402
46482482	243622	54352082	100834564
46542062	244120	54421662	100963724
46601641	242031	54491242	101092883
46661221	247209	54560822	101222043
46720802	240539	54630402	101351204
46780382	244620	54699982	101480364
46839961	242858	54769563	101609524
46899541	243275	54839143	101738684
46959122	245217	54908723	101867845
47018702	245716	54978303	101997005
47078282	243154	55047882	102126164
47137862	241277	55117462	102255324
47197443	249165	55187042	102384485
47257023	241786	55256623	102513646
47316602	248481	55326203	102642805
47376182	243703	55395783	102771965
47435763	245064	55465363	102901126
47495343	241692	55534943	103030286
47554922	244426	55604523	103159445
47614502	241508	55674104	103288606
47674082	242181	55743684	103417766
47733663	241676	55813264	103546927
47793244	241277	55882843	103676087
47852824	242366	55952423	103805247
47912404	243384	56022003	103934407
47971983	242912	56091584	104063567
48031563	243222	56161164	104192727
48091143	241739	56230744	104321887
48150723	246025	56300324	104451047
48210304	245560	56369904	104580208
48269884	246436	56439484	104709368
48329464	243824	56509064	104838528
48389044	244542	56578645	104967689
48448623	244572	56648225	105096848
48508203	243688	56717805	105226008
48567784	244008	56787384	105355168
48627364	246194	56856964	105484328
48686945	242935	56926544	105613489
48746525	245541	56996125	105742650
48806105	247228	57065705	105871810
48865685	282173	57135285	106000970
48925264	248818	57204865	106130129
48984844	244016	57274445	106259289
49044424	270509	57344025	106388449
49104004	244333	57413605	106517609
49163584	248758	57483186	106646770
49223165	245800	57552766	106775931
49282745	248800	57622346	106905091
49342326	244550	57691925	107034251
49401906	242850	57761505	107163411
49461485	245957	57831085	107292570
49521065	240867	57900666	107421731
49580645	244361	57970246	107550891
49640225	243830	58039826	107680051
49699806	247600	58109406	107809212
49759386	242163	58178986	107938372
49818966	241225	58248566	108067532
49878546	242480	58318147	108196693
49938125	245819	58387727	108325852
49997705	236370	58457307	108455012
50057285	240661	58526887	108584172
50116866	245473	58596466	108713332
50176447	246688	58666046	108842493
50236027	242966	58735626	108971653
50295607	247306	58805207	109100814
50355187	246373	58874787	109229974
50414766	247540	58944367	109359133
50474346	246703	59013947	109488293
50533926	240202	59083527	109617453
50593506	247141	59153107	109746613
50653086	243736	59222688	109875774
50712667	244150	59292268	110004935
50772247	244558	59361848	110134095
50831827	245926	59431428	110263255
50891408	241827	59501007	110392415
50950987	249851	59570587	110521574
51010567	242290	59640167	110650734
51070147	245020	59709748	110779895
51129727	246744	59779328	110909055
51189308	244115	59848908	111038216
51248888	240651	59918488	111167376
51308468	243000	59988068	111296536
51368048	250411	60057648	111425696
51427627	247244	60127229	111554856
51487207	242297	60196809	111684016
51546787	242901	60266389	111813176
51606368	240491	60335968	111942336
51665949	242693	60405548	112071497
51725529	244395	60475128	112200657
51785109	244381	60544709	112329818
51844689	247155	60614289	112458978
51904268	242257	60683869	112588137
51963848	243344	60753449	112717297
52023428	240783	60823029	112846457
52083008	244420	60892609	112975617
52142588	243195	60962189	113104777
52202169	244178	61031770	113233939
52261749	249924	61101350	113363099
52321329	243651	61170930	113492259
52380910	245059	61240509	113621419
52440489	243398	61310089	113750578
52500069	244172	61379669	113879738
52559649	244912	61449250	114008899
52619229	241696	61518830	114138059
52678810	266602	61588410	114267220
52738390	244891	61657990	114396380
52797970	276232	61727570	114525540
52857550	265732	61797150	114654700
52917129	242802	61866730	114783859
52976709	244882	61936311	114913020
53036289	246672	62005891	115042180
53095869	245512	62075471	115171340
53155451	247516	62145050	115300501
53215031	259902	62214630	115429661
53274611	249666	62284210	115558821
53334191	242785	62353791	115687982
53393770	242930	62423371	115817141
53453350	246855	62492951	115946301
53512930	244410	62562531	116075461
53572510	244228	62632111	116204621
53632090	252623	62701691	116333781
53691671	243987	62771272	116462943
53751251	243176	62840852	116592103
53810831	239215	62910432	116721263
53870411	242618	62980012	116850423
53929991	244891	63049591	116979582
53989571	245721	63119171	117108742
54049151	247121	63188751	117237902
54108731	242817	63258332	117367063
54168312	244715	63327912	117496224
54227892	242511	63397492	117625384
54287472	245167	63467072	117754544
54347052	248998	63536652	117883704
54406631	246436	63606232	118012863
54466211	241448	63675813	118142024
54525791	250896	63745393	118271184
54585371	244746	63814973	118400344
54644952	245719	63884553	118529505
54704533	242551	63954132	118658665
54764113	251130	64023712	118787825
54823693	242008	64093292	118916985
54883272	242611	64162873	119046145
54942852	247470	64232453	119175305
55002432	244836	64302033	119304465
55062012	247114	64371613	119433625
55121592	251275	64441193	119562785
55181173	248645	64510773	119691946
55240753	246062	64580354	119821107
55300333	244601	64649934	119950267
55359913	247544	64719514	120079427
55419492	243484	64789094	120208586
55479073	245025	64858673	120337746
55538653	249149	64928253	120466906
55598233	243723	64997833	120596066
55657814	240920	65067414	120725228
55717394	244618	65136994	120854388
